"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"1894",0.0126933314991682,-0.0594606893725742,0.0760916963139206,0.115259407322018,0.0603687173372455,0.00220746237958539,0.0490754314845802,0.265153318334255,0.178388249215278,-0.0694809455223282,-0.00365412239316986,0.0226574136946519,-0.103814633756612,0.0208907708046863,0.00758655243229687,-0.0685982960286602,-0.0515926546220171,0.0394833590893658,-0.216299989873485,0.218919028820797,0.162170395471659,-0.0506413152428377,-0.0506413152428377,-0.0697852335440028,0.0404872073936353,0.0185864956917909,0.189248633737897,0.169514077414254,-0.0134628324144786,-0.0113319499965489,0.0776932597695884,-0.0327043689638348,-0.254823305693217,-0.032284569517796,-0.0418692489045875,-0.0157782060369572,-0.00176716688220522,-0.039311103092405,-0.0660229934890044,0.05095637134559,0.034784218385304,0.0436232100031248,-0.00278925051927754,-0.0846309435119579
"1895",0.0129046174322862,-0.0604497957226586,0.0767374176725907,0.115542128752301,0.0600745134689604,-3.37645989697118e-05,0.0490485828579573,0.258395328442703,0.176102790402032,-0.0701701930890542,-0.00368385097657141,0.024375148793391,-0.103170604850091,0.020329486392027,0.00739306632224842,-0.0675776426694794,-0.0500257744598425,0.0406470307794581,-0.2143855198549,0.217128732539683,0.160613551802043,-0.0490605715485219,-0.0490605715485219,-0.0705071658658029,0.0421928340314786,0.0185622925040132,0.189620281004056,0.171608368004527,-0.0129743777606547,-0.0117516408361357,0.078506022978427,-0.0317430027708764,-0.256009492863119,-0.0336276076711856,-0.0424637404625174,-0.0164396166990385,-0.000335769256270317,-0.0379810567838775,-0.0654785317984699,0.0486055452480965,0.0367225475583965,0.0458905629746026,-0.00574489305624806,-0.0860975958072273
"1896",0.0131043487396662,-0.0610694526135133,0.077228065539324,0.115477476235626,0.0599350446953077,-0.00137761616710094,0.0488038349353923,0.254366411637038,0.174907379257109,-0.0705629478280762,-0.00398818216284931,0.0253563237785093,-0.102894891658262,0.020000142135159,0.00726901895225867,-0.0670773002934186,-0.0489249319995533,0.041305718281794,-0.213122717995658,0.216079114549567,0.159903436758066,-0.0481969642880429,-0.0481969642880429,-0.0705859434142345,0.0432110388969675,0.0183627716676281,0.189930054392588,0.172748416445117,-0.0126032386426367,-0.0119048175281682,0.0785245935952324,-0.0310773629359644,-0.256419544114117,-0.0346412548654707,-0.0424442535912357,-0.0167124890836479,0.000461932405235626,-0.0371865534703657,-0.0653435316495592,0.0471505136609724,0.0377107897351195,0.0473168980796196,-0.00736139653168124,-0.0865657003152581
"1897",0.0131938673924364,-0.0614320081368042,0.0775190277738183,0.115323881563126,0.059819295869951,-0.00226306882016053,0.0484659177276473,0.251908370584371,0.174229339449512,-0.0707976961342433,-0.00445607628893562,0.0259990190231776,-0.102780035826212,0.0197614226776743,0.0071371130638626,-0.0668192291147786,-0.048133582871547,0.041685738410747,-0.212301918332792,0.215456295013322,0.159577107657869,-0.0477188988044984,-0.0477188988044984,-0.0705401768740008,0.0438560063977539,0.0181360346964318,0.190348875188139,0.173403343091398,-0.0123812907119142,-0.0118710433843004,0.078257772898195,-0.0305613963881636,-0.256373521278738,-0.0354359442657314,-0.0422905347885718,-0.0166412839831585,0.000958673017734893,-0.0367249103227133,-0.065416709979532,0.0461801357332313,0.038222257554433,0.0482614829655108,-0.00835894555217607,-0.0865752047351636
"1898",0.013194006928482,-0.0616011972738007,0.0776147445714004,0.115161797758815,0.0596571025200744,-0.00291365967459527,0.048080971656881,0.250303099342524,0.173731486737417,-0.0709659242961111,-0.00499265802321729,0.0264873364095936,-0.102724266958093,0.0195582461249316,0.00699008807087816,-0.0666678269412986,-0.0475540697195112,0.0419343191544857,-0.211705578417513,0.215013214365545,0.159350344017436,-0.0474194976241859,-0.0474194976241859,-0.07062150764667,0.0443170990560127,0.0179425006470426,0.190839601107959,0.173804551769732,-0.0122739945237474,-0.0117138684993136,0.0779585430709174,-0.0301524019836646,-0.255998400778171,-0.0360849346918261,-0.0422466276271299,-0.0163815924135322,0.00131228326676866,-0.036474257303197,-0.0655603458400639,0.0454971925937622,0.0385176866063324,0.0489120407556453,-0.00909686738617153,-0.086403767613729
"1899",0.0131999812245902,-0.0616698984980583,0.077584907605204,0.114972804184457,0.0594914675878423,-0.00335763800054881,0.0477855882557374,0.24915795770821,0.173283413911798,-0.0711430260930541,-0.00535928340348725,0.0268001286152645,-0.102764091512789,0.0194299165705938,0.00689019278278457,-0.0666225955170981,-0.0471167274499703,0.0421236332184212,-0.211158328299978,0.214597506393601,0.159122210101775,-0.0471894908767108,-0.0471894908767108,-0.0707085833013938,0.0446331454160594,0.017816982125068,0.191206701963109,0.17412498446631,-0.0122555467163173,-0.0115180361816391,0.0777174324192939,-0.0299190919005022,-0.255410524900298,-0.0365283181294349,-0.0422060669119494,-0.0162832344990676,0.00151560621282111,-0.0363041265240798,-0.0656533477003367,0.0450090198996636,0.0387427314455091,0.0493153211847354,-0.0095928778910763,-0.0862556130224063
"1900",0.0131396286582654,-0.0616669602961834,0.0774738253845778,0.114805999709995,0.0593159131828711,-0.00372045672535571,0.0475110921525821,0.248314926273322,0.172886515378862,-0.0712923261345803,-0.00570921693431972,0.0270573361731885,-0.10282064907714,0.0193219668894448,0.00679077744944047,-0.0666062856650907,-0.0467550989711883,0.0422557823967699,-0.21071121756733,0.214248910301263,0.158928150521316,-0.0470176512514702,-0.0470176512514702,-0.0708164215321423,0.0448714724977488,0.0177365476610827,0.191616565079686,0.174398212046179,-0.0123048796593368,-0.0112797092342935,0.0774780727030784,-0.029730484118352,-0.254741901085753,-0.0368929485134469,-0.0421733309387051,-0.0161211823953785,0.0016730372168684,-0.0361823969370972,-0.0657626421541378,0.0446099342887469,0.0389130951680746,0.0496094820788026,-0.00998797046190375,-0.0860895839672972
"1901",0.0131244095530137,-0.0616922605939555,0.0773737170638165,0.114594825487804,0.0592359665873888,-0.00390061803214962,0.0474310257488471,0.247683654190702,0.172558095663578,-0.0714589809874524,-0.00575151875417481,0.0271006863880764,-0.10300322313703,0.0193023435511135,0.00678780059384541,-0.0666951930879678,-0.046449550288438,0.0423437926337178,-0.210274689542493,0.213912210575572,0.158789363146637,-0.0468838439341452,-0.0468838439341452,-0.0706345818006607,0.0449357175864319,0.0176867491500824,0.191829625356541,0.174731546248001,-0.0124155201546441,-0.0110767864787328,0.0772667638979453,-0.0297076721404733,-0.254084228255329,-0.0370235106888309,-0.0418669634658937,-0.0163019079563106,0.00167354784735152,-0.0360137694622597,-0.0657833163122187,0.0442978245949089,0.0390699823054527,0.0497384950237089,-0.010087227805775,-0.0860340037321076
"1902",0.0130148252801471,-0.0617458052319987,0.0773010807899381,0.114401990153168,0.0592214678276031,-0.00404090478897873,0.0474285921498579,0.247260913150933,0.172381062600144,-0.0715745749055519,-0.00577578406310831,0.0271019029097339,-0.103213138640176,0.0192941671071385,0.00678211672707419,-0.0668027684654943,-0.0461348841363014,0.0423417778036747,-0.209984375402759,0.213721604009691,0.15881039020214,-0.0468268942936984,-0.0468268942936984,-0.0701915578327307,0.0449274538151329,0.0176713030890345,0.192142233771817,0.175075959103877,-0.0125964501941915,-0.0108663936099526,0.076928577830989,-0.0296459478236251,-0.253537313527756,-0.0370989869184674,-0.0412710514846638,-0.0163690397823537,0.00163139560623421,-0.035798266306591,-0.0658677620655745,0.04397413989097,0.039175790741717,0.0498353739530676,-0.0100356802941605,-0.0859557645727081
"1903",0.0128046431127846,-0.0617887957702724,0.0772146088503331,0.114242382321346,0.059195365135905,-0.00421109610802276,0.0474055180165219,0.246935569514507,0.172264993385148,-0.0716472887863798,-0.00591570167872828,0.0271545285424441,-0.103381916435399,0.0192442997176914,0.00672462932049585,-0.0668760001825917,-0.0458058636271243,0.0422867937239117,-0.209791886372318,0.213624458090157,0.158899978213207,-0.046811923735572,-0.046811923735572,-0.0697121422813935,0.0449288794684547,0.0176738462471044,0.192606444468315,0.17538534596396,-0.0128213364391782,-0.0106151083451864,0.0765084744019802,-0.0294967733933237,-0.253011958240559,-0.0372103178675029,-0.0406108831408542,-0.0162005499922593,0.00161585603583527,-0.035580214150935,-0.0660216013709297,0.0436263341416658,0.0392452441521791,0.0499515605645712,-0.00999348922540925,-0.0858158599391299
"1904",0.0124317356427395,-0.0616926586847525,0.076990046031686,0.114188241165669,0.0589791114274986,-0.00459338932746416,0.0470936595224805,0.246558850581121,0.172030797509218,-0.0716670742471972,-0.00654090066070899,0.0274964703662679,-0.103334413118248,0.0190417972111248,0.00650470683833032,-0.0667841841171901,-0.0454800007611898,0.0422454323386984,-0.2096667067358,0.21354467914776,0.158881483510276,-0.0467841942298308,-0.0467841942298308,-0.0697784873420636,0.0451148733656564,0.017661131170613,0.193425407173797,0.175548013392288,-0.0130302837885457,-0.0102478796920168,0.0761047529225106,-0.0291294772738802,-0.252331312248667,-0.0376031414776457,-0.0404676334362161,-0.0154045104532743,0.00181905781739538,-0.0354926163740523,-0.0663032288184782,0.0432374395404615,0.0392917775866704,0.0502207194087925,-0.0103446172597193,-0.0854932022857051
"1905",0.0124378402621152,-0.061447409607765,0.0768050132310181,0.113907147502018,0.0585802928165797,-0.00473017974544354,0.0466128405760907,0.246431958908404,0.171942023540107,-0.0717113692573561,-0.00705798897054765,0.0275831404150528,-0.10339605957691,0.0188796908171269,0.00632566573083168,-0.0669138460293581,-0.0451412904172878,0.0421262777578708,-0.209399391560207,0.213441779044483,0.158916460344458,-0.0467155537017469,-0.0467155537017469,-0.0700435502379226,0.0452795790221481,0.0176107261732565,0.193968270609146,0.175649194716456,-0.0129980407674248,-0.00987771803290159,0.075672806760618,-0.0288430113514682,-0.251269135725499,-0.0381207132459595,-0.0406367890506344,-0.015057631743039,0.00210743467921845,-0.035565988376434,-0.0664721871110979,0.0432341273116907,0.0391330103888877,0.0503219746151525,-0.0104423297016104,-0.0850499594597358
"1906",0.0118019560509511,-0.0204051727109518,0.0539900520807452,0.0689499979446886,0.0654925824813461,0.0263809626992246,0.0407855527478333,0.345234389345956,0.183821851046488,-0.0421895258325147,-0.00158665276846833,-0.0141649182008855,-0.0970193987028327,0.0262542067142557,-0.000676409280228687,-0.107927023842148,-0.0342645645196136,0.0100690238800082,-0.216048332871489,0.203969382534421,0.191099686912978,-0.0768440091246776,-0.0768440091246776,-0.0284255102288391,-0.00926342352851666,0.0179708335974886,0.149564151268681,0.0855642278884604,-0.0346811165703395,-0.00631283014620867,0.0358998274742494,-0.0458786619130653,-0.157982540360958,-0.00407513899281999,-0.0174690874333808,0.00333864677321085,-0.0230637034623583,-0.0590734207115496,-0.0715779231557608,0.0608456581220409,-0.0172382507879593,0.0117931008893347,0.0653504567499363,-0.0258831941822713
"1907",0.00898616110513242,-0.0331012340530638,0.0604362907637012,0.0920830143307591,0.0652465466958397,0.016153651575997,0.0484969468126506,0.327383726991355,0.181883407349304,-0.0547085340797039,-0.000174279802956329,0.00249673854399431,-0.10089016980189,0.0226735887930943,0.000302296014747456,-0.0967134508307394,-0.0417516012600707,0.0237007500627551,-0.226402342522448,0.214340843937336,0.18607634232309,-0.0690629337363483,-0.0690629337363483,-0.0541417450143799,0.0082308456805892,0.0234084671394778,0.174153506851999,0.126171447886717,-0.0335497558907,-0.00828339488772317,0.0638650397949136,-0.0451886350829856,-0.198143738363674,-0.0101891602427087,-0.0349500758648155,-0.00457294190749153,-0.013894610576591,-0.0548409080230142,-0.0699967494167477,0.0570583873093437,0.0055213024681323,0.0235935961497613,0.0386268101698505,-0.0552732523025362
"1908",0.0081535624888442,-0.0424158830161334,0.064463593893847,0.104517038090891,0.0626531202144349,0.00876827349100594,0.050502968233826,0.302823092914606,0.175955999359295,-0.0629987119497224,-0.00041333924369618,0.0134674135005019,-0.101634300789462,0.0205374016471802,0.00273190016096643,-0.08617984666772,-0.0454441420002964,0.0324891721380686,-0.223778807607091,0.214527712990507,0.175649820669956,-0.0604417101635627,-0.0604417101635627,-0.06728019979517,0.0222406762347858,0.0243115529733156,0.1852019680588,0.1510438219754,-0.0290981457827789,-0.00846332553827951,0.0759201298601557,-0.0423894353366103,-0.220081749777339,-0.0179834341107462,-0.0432901609594636,-0.0105420585482902,-0.00769790176146248,-0.0489491901163428,-0.0673963980607972,0.0531000420823905,0.0214930755402787,0.0329406325396145,0.0190401259926211,-0.0723999761237355
"1909",0.00817133331173144,-0.0486289494213669,0.0675561253889927,0.110289838564106,0.0604760209032152,0.00351114922385401,0.0501679751862498,0.281998637771017,0.171611584254458,-0.067609078662659,-0.00212214372080368,0.0202792794479255,-0.101538161903147,0.0194285065975202,0.00430244711056554,-0.0783905974006478,-0.0462877656956124,0.0373156532196889,-0.218821810375832,0.212959023692817,0.167732246967068,-0.0543358809522913,-0.0543358809522913,-0.0724468079957422,0.0316474221942177,0.0235211567400969,0.190230436973074,0.164231641626801,-0.0246753990073393,-0.00834300243458971,0.0793993442509476,-0.0389983818617348,-0.232009527458241,-0.024781273233725,-0.0458034484721708,-0.0134622338787385,-0.00353024275406282,-0.0439124217028011,-0.0659666363851078,0.0495550683448793,0.0306804936343753,0.0396457362743267,0.00649892140808529,-0.0806196786158018
"1910",0.00852680471030707,-0.0526064892621631,0.0698510977969274,0.112662707396929,0.0590460839437734,6.4498194826484e-05,0.0490963430214306,0.26769617507494,0.169281776875824,-0.0700577611525736,-0.00409801475353554,0.0242160385580901,-0.101512623415027,0.0188849792771632,0.00515978979077632,-0.0734960087940575,-0.0460056564937659,0.0398391840896592,-0.214681091844902,0.211664035967351,0.162895443654946,-0.0506414101983752,-0.0506414101983752,-0.0738816500851514,0.0374746981252106,0.0222632818001336,0.192712462589567,0.170885670111363,-0.0213208935771035,-0.00814781201235015,0.0793976402582723,-0.0361536039688088,-0.238315352064811,-0.02979200693293,-0.045738903075208,-0.0145780028659214,-0.00102334633733187,-0.040431054129206,-0.065547585110306,0.0469975479090915,0.0355004694150205,0.0440378386315824,-0.000885956235447462,-0.0839934631854304
"1911",0.00892706722411643,-0.0551168276099532,0.0714531417074787,0.113505009700174,0.05814428012438,-0.00218361044360698,0.047966054133613,0.258609823568171,0.168213073184792,-0.0713708893309704,-0.00585481544142119,0.0264911540770085,-0.101651710647992,0.0185877243483779,0.00555205165303985,-0.0706132937786915,-0.0454123914692917,0.0411779587669676,-0.21179532771574,0.210881188893819,0.160159398805085,-0.0485351652163535,-0.0485351652163535,-0.0739605921662099,0.0410383594680483,0.021108540531263,0.194185168537598,0.17422496669268,-0.019051969729178,-0.00793685934016865,0.0783684237232724,-0.034029210749514,-0.24156906506649,-0.0332546247281602,-0.0448944966801118,-0.0147805417097725,0.000436051007450443,-0.0382360921963647,-0.0656709598881471,0.0452487643991151,0.0379462198911069,0.0468331851338109,-0.00520351273808075,-0.085119541186523
"1912",0.00932244937141108,-0.0567462066743833,0.0725465001960439,0.113662805331403,0.0576223719590052,-0.0036094252128091,0.0470869071835679,0.252945250817891,0.167774482038106,-0.0721199081573219,-0.00709559247943818,0.0277274214191899,-0.101947307427927,0.0184302705703138,0.00574651192505566,-0.0690039992123821,-0.0448187820450105,0.0419221892290875,-0.209844399273885,0.210417500349367,0.158635513226699,-0.0473516511510484,-0.0473516511510484,-0.0734833945368162,0.0431454072192866,0.0201758962253432,0.195087137884321,0.175984698890716,-0.017606995263993,-0.00775827346973351,0.0772584566704187,-0.0325914916177204,-0.243182981296903,-0.0354885196988318,-0.0438222748810128,-0.0148202173163957,0.00121429223105998,-0.0368567007303049,-0.0659399423578507,0.0440533056046832,0.0391886691019738,0.0485660812250485,-0.00766310397456632,-0.0853596783362057
"1913",0.0095871292816987,-0.0577998121212486,0.0732475751068396,0.113562563857261,0.0572932209133917,-0.00457916876851073,0.0464010621235484,0.249398302388232,0.167622072233685,-0.0725379757626421,-0.00804513603696095,0.0284528689879269,-0.102258769677267,0.0183019783743431,0.00579106334691297,-0.0681018463465311,-0.0442823184577079,0.0423339406848092,-0.208570145983887,0.21017070971474,0.157805205545368,-0.0467008997558281,-0.0467008997558281,-0.0728916393171997,0.0444122429904936,0.0194777405106793,0.195827636122406,0.176931980352991,-0.0167440095483069,-0.00755976760033119,0.0762483948733958,-0.0315585621568278,-0.243875505465711,-0.0369756284280905,-0.0428061337408991,-0.0146223443448604,0.00165689007396563,-0.0359840245009898,-0.06628487364556,0.0431653477098292,0.0398056676554003,0.0496865532996995,-0.00913460320981911,-0.0852035971324226
